comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
451351705013099_451506688330934,127857990695807_451351705013099,,Ohhhhh,2015-03-03 09:41:34,0
451351705013099_451513514996918,127857990695807_451351705013099,,Looks like the perfect mysterious gift for a friend!,2015-03-03 09:58:07,0
451351705013099_451518761663060,127857990695807_451351705013099,,"Oooh, yep!  Perfect ""starter experience"" for a friend or two.    
as an aside, whatever happened to the lovely Forums from the olde site.  I miss them.",2015-03-03 10:10:45,0
451351705013099_451576881657248,127857990695807_451351705013099,451351705013099_451518761663060,"The sitting room was refocused on Curios and Conundrums, and is available from that page on our site.",2015-03-03 12:42:24,2
451351705013099_451757238305879,127857990695807_451351705013099,,Fantastic!,2015-03-03 23:45:39,0
448326155315654_475465952601674,127857990695807_448326155315654,,Our journey of The Risen was concluded today with the delivery of the final package. BRAVO!!!! It goes perfectly with our collections of the Macabre,2015-04-16 21:59:23,0
448256675322602_448264251988511,127857990695807_448263921988544,,It's huge! Terribly exciting...,2015-02-23 14:21:47,3
448256675322602_448266925321577,127857990695807_448263921988544,,Can't wait!,2015-02-23 14:31:14,0
448256675322602_448270528654550,127857990695807_448263921988544,,Yay!,2015-02-23 14:42:36,0
448256675322602_448341178647485,127857990695807_448263921988544,,Huzzah!!!!,2015-02-23 19:04:53,0
448256675322602_576755775806024,127857990695807_448263921988544,,How much?,2016-01-03 15:35:47,1
448256675322602_667665726715028,127857990695807_448263921988544,,"February 2015!? And it's been out before that a year already? I need this in my life. 
""They have you now"" = (MPC[me])
I just recently applied,
Now my life shall overflow with 
Ever lasting anticipation.  
Every tic that passes will seem as
Days. 
Today will be the first of many of 
Having this feeling of knowing
I have a secret, but not knowing the
Secret. *sigh*",2016-07-27 01:49:42,1
448256675322602_667667810048153,127857990695807_448263921988544,448256675322602_667665726715028,"From the authenticity I've gathered this has, I would love to send this to my wife. I believe she has the right amount of adventure to truly embrace the mystery.",2016-07-27 02:03:14,1
446775942137342_446804285467841,127857990695807_446775942137342,,Horrifying!,2015-02-20 13:26:12,1
446775942137342_449989755149294,127857990695807_446775942137342,,Is anyone in The Sitting Room on the FB page?,2015-02-27 21:29:56,0
446498748831728_446940888787514,127857990695807_446498748831728,,Sounds intriguing!,2015-02-20 19:58:21,3
446498748831728_447214865426783,127857990695807_446498748831728,,Wasn't Michael Douglas in a movie about these people?,2015-02-21 11:03:00,7
446498748831728_447232452091691,127857990695807_446498748831728,446498748831728_447214865426783,"""First, admit to yourself that it sounds intriguing.""",2015-02-21 11:48:54,5
446498748831728_447248822090054,127857990695807_446498748831728,,Got the final mailing for it yesterday. A lighter toned scenario. :),2015-02-21 12:34:26,1
446498748831728_447255262089410,127857990695807_446498748831728,,"I could not be trusted with a Time Machine - I'd save the Library of Alexandria (at least the contents), prevent that Roman solider from killing Archimedes, whisper a few things in Da Vinci's ear, wander about Jerusalem during Pilot's reign, and have a looong talk with Pliny, the Elder... 

Oh, and smuggle recording devices into a Scarlatti opera; as well performances of Farinelli and Pacchierotti.  And that's not even accounting modern history.  

Yup.  Couldn't trust me at all...",2015-02-21 12:54:28,13
446498748831728_448488651966071,127857990695807_446498748831728,446498748831728_447255262089410,Perhaps you already have. For instance da vinci was ahead of the curve with concepts almost not feasible to his time.,2015-02-24 06:15:14,0
446498748831728_448511165297153,127857990695807_446498748831728,446498748831728_447255262089410,"Naah... If I had, we'd all be speaking Italian and the women would dress better :)",2015-02-24 07:33:10,0
446498748831728_449038051911131,127857990695807_446498748831728,446498748831728_447255262089410,Read any Kage Baker?,2015-02-25 13:52:13,0
446498748831728_447317838749819,127857990695807_446498748831728,,"To my understanding of the quantum theory of time it exists as a jumble more than a taught line. If that is true then I should be able to send messages back to myself.  Then I realized that if I did that I would no longer be on my current time line. But if in the future I was to send messages to my ""current"" it would not disrupt my time line experience. So instead of projecting I've started listening.",2015-02-21 15:21:33,4
446498748831728_447407225407547,127857990695807_446498748831728,,Any blue boxes involved?,2015-02-21 21:11:29,5
446498748831728_448483888633214,127857990695807_446498748831728,,I think i just found what ive been looking for or is it will be looking for?,2015-02-24 05:54:35,0
446498748831728_449732338508369,127857990695807_446498748831728,,Just signed up,2015-02-27 08:50:31,0
446498748831728_590820781066190,127857990695807_446498748831728,,When will this one be available again?,2016-02-07 16:40:52,0
446498748831728_590825847732350,127857990695807_446498748831728,446498748831728_590820781066190,"As our time machine is in the shop, and the part we need is from 3127.Fj§, we are at the mercy of a series of clues we left for the future on a numbers station in the Sahara. However, if that does not work, we shall MacGyver a solution, and announce the release date here on Facebook.",2016-02-07 16:50:35,0
445201322294804_445398355608434,127857990695807_445201322294804,,I love the King in Yellow!,2015-02-17 08:56:27,2
445201322294804_445407532274183,127857990695807_445201322294804,445201322294804_445398355608434,"The King in Yellow is fond of you, too.",2015-02-17 09:18:42,6
445201322294804_445615092253427,127857990695807_445201322294804,,"You won't be disappointed, gave one as a Xmas gift, wonderfully done!",2015-02-17 19:38:07,4
445201322294804_445639628917640,127857990695807_445201322294804,,I quite enjoyed the King.,2015-02-17 21:10:06,0
445201322294804_445781058903497,127857990695807_445201322294804,,Andrew Cunningham,2015-02-18 06:58:44,0
445201322294804_446055328876070,127857990695807_445201322294804,,I gave one as a Christmas present as well. It was very well received.,2015-02-18 18:19:30,1
445201322294804_446061842208752,127857990695807_445201322294804,,We named our dog Hastur.,2015-02-18 18:51:22,8
445201322294804_446259435522326,127857990695807_445201322294804,,"The original ""He Who Must Not Be Named"".",2015-02-19 07:50:59,3
445201322294804_446475762167360,127857990695807_445201322294804,,What's in the BOXXXXXXX???,2015-02-19 18:52:28,3
445201322294804_446479145500355,127857990695807_445201322294804,445201322294804_446475762167360,"The contents of the box are, by definition, a mystery.",2015-02-19 19:01:06,1
445201322294804_446479255500344,127857990695807_445201322294804,445201322294804_446475762167360,"I'm dying to know what is in the box lol 😉
Thank you 
How expensive are they",2015-02-19 19:01:54,0
445201322294804_446490875499182,127857990695807_445201322294804,445201322294804_446475762167360,"Our pricing is available exclusively to our members. Membership itself is free, but you do need to apply.",2015-02-19 19:57:45,1
445201322294804_446482765499993,127857990695807_445201322294804,,I think our next snake will be named Hastur. 😌,2015-02-19 19:12:31,1
445201322294804_447636488717954,127857990695807_445201322294804,,i wear no mask.,2015-02-22 07:39:41,1
445201322294804_447638425384427,127857990695807_445201322294804,,[[PHOTO]],2015-02-22 07:44:35,11
445201322294804_447649288716674,127857990695807_445201322294804,,The King in Yellow was a perfume oil for Halloween from Black Phoenix Alchemy Laboratory in 2013.,2015-02-22 08:20:29,6
445201322294804_448305815317688,127857990695807_445201322294804,445201322294804_447649288716674,"A scent of eldritch evil, one would expect.",2015-02-23 16:49:34,2
445201322294804_609862355828699,127857990695807_445201322294804,,Rebecca....did you sign up for this??,2016-03-22 14:22:58,0
445201322294804_609869432494658,127857990695807_445201322294804,445201322294804_609862355828699,"Nice, I've tried to get on the their mailing list but never got a response. It's super dead at work so I kinda went into full investigation mode haha lets just forget about this little part incase it is a surprise.",2016-03-22 14:35:00,0
445201322294804_609870855827849,127857990695807_445201322294804,445201322294804_609862355828699,Well someone loves you because that service is cool as hell,2016-03-22 14:39:19,0
445201322294804_609870992494502,127857990695807_445201322294804,445201322294804_609862355828699,"...if that's what it is 😉
Never rule out time travel haha",2016-03-22 14:39:55,0
445201322294804_609967635818171,127857990695807_445201322294804,445201322294804_609862355828699,"I could listen to you two banter for days!! However, I must pierce the veil and let Tim know that he may contact the Curator and request a membership review at curator@mysteriouspackage.com.",2016-03-22 18:13:30,2
445201322294804_609986295816305,127857990695807_445201322294804,445201322294804_609862355828699,You know I do! I'm totally going to. I've been extremely intrigued by this for a while now.,2016-03-22 19:00:16,0
445201322294804_610025279145740,127857990695807_445201322294804,445201322294804_609862355828699,You lovable scamps!,2016-03-22 20:24:00,0
445201322294804_611470019001266,127857990695807_445201322294804,445201322294804_609862355828699,Tim Woytych You won't be disappointed..   TMPC and the Curator are great at what they do..,2016-03-25 03:55:22,1
445201322294804_618397484975186,127857990695807_445201322294804,,I received this package.. or am in the process of receiving it.. You should make this post private :) So that it's not as easy to look up on the internet. Will definitely continue with my research because I love the idea.,2016-04-05 17:03:19,2
445201322294804_622035334611401,127857990695807_445201322294804,,"My husband received this as a gift from me for Valentine's. He's absolutely in love with it!

But I do have a question about something but don't want to ask here. Is there a forum I can ask in without giving away spoilers to others?",2016-04-14 00:57:56,0
445201322294804_869692763178989,127857990695807_445201322294804,,Mine is on its way....or is it? Lol,2017-07-26 00:30:45,0
445201322294804_977703702377894,127857990695807_445201322294804,,Samantha Warriner,2018-02-21 19:43:33,1
445201322294804_977707105710887,127857990695807_445201322294804,445201322294804_977703702377894,Thanks Maegan!!! I just emailed them..... have you ever heard of this before??,2018-02-21 19:55:39,0
445201322294804_977707269044204,127857990695807_445201322294804,445201322294804_977703702377894,Samantha Warriner never! Lol just started googling and this looked like it might fit,2018-02-21 19:56:08,0
445201322294804_978377578977173,127857990695807_445201322294804,445201322294804_977703702377894,"Hi hi! Wow... quite the old post you found!!

I just wanted to warn you that an influx of enquiries and requests has our support team as much as a week behind in responding! They may answer tomorrow... they may answer next Thursday. I just wanted you to know in case it takes a short while to get a reply!",2018-02-23 01:47:19,0
442518192563117_442841669197436,127857990695807_442518192563117,,That would be awsome,2015-02-12 05:05:59,0
441796035968666_445254238956179,127857990695807_441796035968666,,"I was just musing to myself how much I'd love another insignia sticker because of how lovely it looks on my notebook and you went and did this.

AND my previously raving comment about the sticker is the testimonial on the page!

You know me well. All TOO well...",2015-02-17 01:05:38,1
